negative, AH did no reply On hold now over Just spent over to get a United flight tmrw to get home
positive, replacing with beer Cheers
negative, reservation Want refund not credit for Cancelled Flightled flight please
negative, okay I understand a delay one way But both ways C'mon
positive, i hope i can be apart of the team with this job opening
negative, yes Hung up and called a different number
negative, Flight Four hours in the plane on the ground at BWI
neutral, How can you get your TSA traveler ID added to your boarding pass Why would it not be included as TSA precheck Flying tomorro
negative, Hi My flight confirmation is We are currently stuck in Va Trying to get to LGA in NYC Ant updates Thx
negative, Worst customer service ever You Cancelled Flightled my connecting flight to NY hours ago didn't tell me Now I'm stuck in Tampa
neutral, i like to see if i can change flight plz help thx
negative, are ur flight still Cancelled Flight from nashville tn today and tomorrow to Dallas TX I been waiting on phone to ur office for min
negative, you Cancelled Flightled my flight to EWR Flt U also Cancelled Flightled flights to LGA Yet is flying on time to both WTH
negative, why are you literally the worst
negative, why can't i reschedule my flight online
negative, change your hold going on hour and i'm about to loose it
negative, please please please answer the phone
negative, did anyone come into work today u should have all the pilots and flight attendants answer phones if no one is flying
negative, holding us hostage for about an hour with no updates if they are taking us to NY or not What's going
negative, I always brag about ur but very disappointed today Apparently I'll be sleeping on floor of Dallas airport tonight
negative, the ball has been dropped My snowboard will not be making it to my destination
negative, you are failing stuck and no communication Make a decision and let us go flight
negative, I have sent the should I continue to wait on hold with a or will you be servicing me here
positive, I made it Heading to and your employees really are as pleasant as I just told someone your application asks Thanks
neutral, but if my bag makes it with me to Greenville tonight then all is forgiven
negative, I'm just calling to Cancelled Flight a flight I already rebooked it on another card Just need to Cancelled Flight the previous reservation
negative, can you please DM me who I can speak with regarding my receipts and who I can email a presidential level complaint
negative, IND website says contact airline for flight tomorrow to ATL On hold for over an hour Can you give me any more info
neutral, hey southwest Can I see in Atlanta My friend has never been loves and he is from Taiwan
negative, not at all Rerouted to snowy BWI been trying to figure out how to get out of here Now dealing with more baggage troubles
negative, officially on hold for hours
negative, not letting me DM is
negative, flight to PHL from FLL Cancelled Flighted no flight available until done with SW They are a pain to deal with
negative, we were rebooked on the out of MDW Some drink coupons could help
negative, Booked paid for Early check was ASSIGNED boarding here early and you deleted me in error
neutral, I know where that is Alas I live far away now
negative, flight to PHL from FLL Cancelled Flighted no flight available until done with SW
